ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Invention_Reason,Social_Context,Drawbacks,Side_Effects,Impact_Map,Properties,External_Data_Link,Chemical_Formula,Req_Resource,Req_Process
MAT-STL_1010_ANN_US__002,AISI 1010 - Annealed (US_Steel),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.23,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '142 MPa', 'Tensile': '213 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_ARC_001,AISI 1010 - Annealed (ArcelorMittal),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.24,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '144 MPa', 'Tensile': '216 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_ARC_002,AISI 1010 - Annealed (ArcelorMittal),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_NIP_001,AISI 1010 - Annealed (Nippon),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.22,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '141 MPa', 'Tensile': '211 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_NIP_002,AISI 1010 - Annealed (Nippon),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_BAO_001,AISI 1010 - Annealed (Baowu),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.26,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '146 MPa', 'Tensile': '219 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_BAO_002,AISI 1010 - Annealed (Baowu),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.22,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '141 MPa', 'Tensile': '211 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_POS_001,AISI 1010 - Annealed (POSCO),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_POS_002,AISI 1010 - Annealed (POSCO),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_TAT_001,AISI 1010 - Annealed (Tata),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_TAT_002,AISI 1010 - Annealed (Tata),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.22,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '141 MPa', 'Tensile': '211 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_THY_001,AISI 1010 - Annealed (Thyssen),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.26,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '146 MPa', 'Tensile': '219 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_THY_002,AISI 1010 - Annealed (Thyssen),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.22,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '141 MPa', 'Tensile': '211 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_NUC_001,AISI 1010 - Annealed (Nucor),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.24,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '144 MPa', 'Tensile': '216 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_NUC_002,AISI 1010 - Annealed (Nucor),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.23,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '142 MPa', 'Tensile': '213 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_SEV_001,AISI 1010 - Annealed (Severstal),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_SEV_002,AISI 1010 - Annealed (Severstal),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '145 MPa', 'Tensile': '217 MPa', 'Hardness': 'HB 45', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_JFE_001,AISI 1010 - Annealed (JFE),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.22,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '141 MPa', 'Tensile': '211 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_ANN_JFE_002,AISI 1010 - Annealed (JFE),Carbon steel 0.1% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.22,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '141 MPa', 'Tensile': '211 MPa', 'Hardness': 'HB 44', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_US__001,AISI 1010 - Normalized (US_Steel),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.6,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '195 MPa', 'Tensile': '292 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_US__002,AISI 1010 - Normalized (US_Steel),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.6,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '195 MPa', 'Tensile': '292 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_ARC_001,AISI 1010 - Normalized (ArcelorMittal),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.6,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '195 MPa', 'Tensile': '292 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_ARC_002,AISI 1010 - Normalized (ArcelorMittal),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.63,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '198 MPa', 'Tensile': '297 MPa', 'Hardness': 'HB 61', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_NIP_001,AISI 1010 - Normalized (Nippon),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.59,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '194 MPa', 'Tensile': '291 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_NIP_002,AISI 1010 - Normalized (Nippon),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.61,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '196 MPa', 'Tensile': '294 MPa', 'Hardness': 'HB 61', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_BAO_001,AISI 1010 - Normalized (Baowu),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.64,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '199 MPa', 'Tensile': '298 MPa', 'Hardness': 'HB 62', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_BAO_002,AISI 1010 - Normalized (Baowu),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.64,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '199 MPa', 'Tensile': '298 MPa', 'Hardness': 'HB 62', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_POS_001,AISI 1010 - Normalized (POSCO),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.63,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '198 MPa', 'Tensile': '297 MPa', 'Hardness': 'HB 61', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_POS_002,AISI 1010 - Normalized (POSCO),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.63,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '198 MPa', 'Tensile': '297 MPa', 'Hardness': 'HB 61', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_TAT_001,AISI 1010 - Normalized (Tata),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.61,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '196 MPa', 'Tensile': '294 MPa', 'Hardness': 'HB 61', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_TAT_002,AISI 1010 - Normalized (Tata),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.66,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '201 MPa', 'Tensile': '301 MPa', 'Hardness': 'HB 62', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_THY_001,AISI 1010 - Normalized (Thyssen),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.59,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '194 MPa', 'Tensile': '291 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_THY_002,AISI 1010 - Normalized (Thyssen),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.64,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '199 MPa', 'Tensile': '298 MPa', 'Hardness': 'HB 62', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_NUC_001,AISI 1010 - Normalized (Nucor),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.6,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '195 MPa', 'Tensile': '292 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_NUC_002,AISI 1010 - Normalized (Nucor),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.59,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '194 MPa', 'Tensile': '291 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_SEV_001,AISI 1010 - Normalized (Severstal),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.59,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '194 MPa', 'Tensile': '291 MPa', 'Hardness': 'HB 60', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_SEV_002,AISI 1010 - Normalized (Severstal),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.66,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '201 MPa', 'Tensile': '301 MPa', 'Hardness': 'HB 62', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_JFE_001,AISI 1010 - Normalized (JFE),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.65,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '200 MPa', 'Tensile': '300 MPa', 'Hardness': 'HB 62', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_NORM_JFE_002,AISI 1010 - Normalized (JFE),Carbon steel 0.1% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.61,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '196 MPa', 'Tensile': '294 MPa', 'Hardness': 'HB 61', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_Q_T_US__001,AISI 1010 - Quenched & Tempered (US_Steel),Carbon steel 0.1% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.36,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '270 MPa', 'Tensile': '405 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_Q_T_US__002,AISI 1010 - Quenched & Tempered (US_Steel),Carbon steel 0.1% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.33,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '266 MPa', 'Tensile': '399 MPa', 'Hardness': 'HB 83', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1010_Q_T_ARC_001,AISI 1010 - Quenched & Tempered (ArcelorMittal),Carbon steel 0.1% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,1.36,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '270 MPa', 'Tensile': '405 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.1%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
